uid,gmm_component,gmm_label,max_responsibility
9681344785606691506,0,P6,0.9470579781011874
1499572254772276952,1,P7,0.9313227993773877
5693698245534492315,0,P6,0.9492875294379994
4726972438050729170,0,P6,0.9381424530984136
2831497012707000712,0,P6,0.906421003679573
13230008825382434040,0,P6,0.938573207156889
17986486754109990970,0,P6,0.9349449061832074
17070296222806413957,1,P7,0.9587598400630541
5281812013062553772,0,P6,0.9159030247676834
4422465230160080953,0,P6,0.931083789055398
14163849115024539731,0,P6,0.9254677218224334
11915557835128223361,0,P6,0.9225817937295563
3762752490764264570,0,P6,0.9151510226782346
3565257745059433888,1,P7,0.9452701414122232
4678957356401880735,0,P6,0.9145895663260636
13355841425947510494,0,P6,0.9374288167303271
12746525810180118407,0,P6,0.9511917059531808
13944627314245303,0,P6,0.9459787880546768
11381955849444185595,0,P6,0.9394124994919809
12213355929645159965,0,P6,0.9498170659569929
16398046404016049693,1,P7,0.9288168542557944
4795778566211822851,0,P6,0.9262631959869433
1336638257830465721,0,P6,0.909043638657591
17411315889682150007,0,P6,0.9068993167777561
7824070686976910415,0,P6,0.909556163708664
17725489711007508505,0,P6,0.9255208031303576
1401814809082340572,0,P6,0.9339565044708659
2128840993270832039,0,P6,0.9296349265330099
12300628910012390498,0,P6,0.9468730274312904
16491339202107540010,0,P6,0.9402243316205291
6548292703704259970,0,P6,0.9486744523286762
11133566524914845740,0,P6,0.9058069050748622
13250350848162778671,0,P6,0.9428696341650377
17824146110292790779,0,P6,0.921541820947836
16312248314129509263,0,P6,0.9421201369556061
4003295810334877015,0,P6,0.9387655610339386
1384475092150191823,0,P6,0.9248283708079859
10765640388194199002,0,P6,0.922561341940084
2303855660069083844,0,P6,0.9517129158598913
13907485923908817716,0,P6,0.9423362279773626
8037387753091769046,0,P6,0.9371610130958755
4542853903695413652,0,P6,0.9458812854350125
13146021432423728630,1,P7,0.9873253758075135
14171972712932221868,1,P7,0.9339136463255964
14158725098179284501,0,P6,0.9386285625235633
987101298428529861,0,P6,0.9218472772829784
16305404167251352207,0,P6,0.9118488941569809
8889327112620952103,0,P6,0.9218437206936552
14081301602125114424,0,P6,0.9441318889076596
12202370902033750325,0,P6,0.9187200834564268
5455605435863046220,0,P6,0.9170173372140907
16598048132411499116,0,P6,0.9378935161806521
2634555256959292887,0,P6,0.91079997165535
630303625103250717,0,P6,0.9315268664026372
6441213797322039247,2,P8,0.991742059143033
12904227191174360173,0,P6,0.9219806217135217
16469280880061609560,0,P6,0.9356818426992569
11788835553364350748,0,P6,0.9283974661945612
10795788525985865210,0,P6,0.9158388101727537
9774261382265882245,0,P6,0.935637962725077
18421314039178070592,0,P6,0.9373377642530536
9436068905894561113,0,P6,0.9111606787638306
7336503843519047831,0,P6,0.907441763286665
7678974354017351041,0,P6,0.9406860479292126
3425345028358408451,0,P6,0.9262109318712589
9966328242364578567,0,P6,0.940054931965636
5657448343799914611,0,P6,0.9193352129435732
17390733956197999778,1,P7,0.9399171172257724
1669262782937621279,0,P6,0.9053398377343688
16782377514262591642,0,P6,0.9287070669442651
17467221985543191822,0,P6,0.9280423658096739
138853603289897944,2,P8,0.9985916896053361
7900022966152237363,0,P6,0.9044196094444695
856620519581562262,0,P6,0.920423475985957
10159243635986942765,0,P6,0.9484098692711419
1440833918186773403,0,P6,0.9245771036937522
556713804940487559,0,P6,0.9256388706996085
8158421111937266845,0,P6,0.9428086665145606
16549136513494207453,0,P6,0.94560480634854
12095124892519006665,0,P6,0.9005798452333647
5796417993309138916,0,P6,0.9396116369784341
11142375920336985336,0,P6,0.9095018463939809
2082133224901760666,0,P6,0.9072197328511894
3469416154569265148,0,P6,0.9104300942086972
8901618448586251973,0,P6,0.9013199745083083
5423173171306567290,0,P6,0.9092053392168611
12087646728378885213,0,P6,0.9323601496437478
7591683749828053362,0,P6,0.9239152064435899
11029435842369450400,1,P7,0.924968825321773
1453222932388576461,0,P6,0.9105767941049182
17528545987227428826,0,P6,0.9277688462456596
10562364297736204554,0,P6,0.92463824684066
16413542982922687830,0,P6,0.9086860136284776
15318715273386690741,0,P6,0.9408864396931306
10949575496625191567,0,P6,0.9385771478652977
